feedback_id,sentence,word_count
FB_00335,ảnh hưởng đến tiến độ học tập và quỹ thời gian của sinh viên ( do học bù ) .,20
FB_00336,cô giảng bài dễ hiểu .,6
FB_00337,điều em hài lòng nhất đó là thầy đi rất đúng giờ và không dạy quá nhanh .,18
FB_00338,nên có giáo trình thống nhất cho tất cả các lớp và học kỳ học .,16
FB_00339,em nghĩ cần có các bài tập lớn để nâng cao khả năng lập trình của các sinh viên .,20
FB_00340,rất nhiệt tình với sinh viên .,7
FB_00341,"giảng viên có phương pháp giảng dạy hay , cập nhật , phù hợp với sinh viên .",18
FB_00342,giảng dạy tốt và có tâm .,7
FB_00343,dạy lý thuyết hơi nhiều .,6
FB_00344,giảng viên chấm bài quy chụp theo kết quả .,10
FB_00345,"thời lượng môn học quá dài , sinh viên cảm thấy mệt mỏi .",14
FB_00346,giảng viên vui tính dễ tương tác với sinh viên .,11
FB_00347,"nhiệt tình hay giúp đỡ sinh viên khi không biết , cho nhiều bài tập .",16
FB_00348,"thầy cho điểm phần nào còn theo cảm tính , chưa được công bằng .",15
FB_00349,thầy giảng dạy rất nhiệt tình .,7
FB_00350,"thầy nhiệt tình , bài giảng phong phú đa dạng .",11
FB_00351,không có gì đặc biệt .,6
FB_00352,"mỗi tháng chỉ gặp giảng viên một lần rất khó cho việc học hỏi , hướng dẫn từ giáo viên .",21
FB_00353,"thầy nên chuẩn bị riêng một slide cho mình để giảng dạy , không nên lấy slide của người khác rồi đến khi sơ sót , thầy lại lấy cái lý do "" đây không là slide của tôi "" , "" cái này tôi cũng không rõ nữa "" .",51
FB_00354,thầy cho làm các bài tập tại lớp trong khi sinh viên chưa biết gì về vấn đề đó .,20
FB_00355,đôi khi đi quá sâu vào một vấn đề bên lề .,12
FB_00356,"giảng viên dạy tận tâm , nhiệt tình , dễ hiểu .",12
FB_00357,cô thật nhiệt tình .,5
FB_00358,phòng thực hành tốt .,5
FB_00359,"nói chuyện lan man , không liên quan đến môn học quá nhiều .",14
FB_00360,giảng viên rất tận tâm .,6
FB_00361,phân bổ hợp lý thời gian học và nên cho xem nhiều video hơn là nghe .,17
FB_00362,"thầy bận nhiều nên cũng nghỉ nhiều , hi vọng thầy có thể sắp xếp thời gian .",18
FB_00363,giáo viên sử dụng giờ trên lớp hiệu quả .,10
FB_00364,"giáo viên tận tình , dạy truyền đạt tốt .",10
FB_00365,"giảng viên dạy tốt , nhiệt tình .",8
FB_00366,giảng viên tạo cảm hứng cho sinh viên học tập .,11
FB_00367,chán .,2
FB_00368,"thầy nhiệt tình , tận tâm giúp đỡ sinh viên .",11
FB_00369,"dạy quá chậm , quá cặn kẽ .",8
FB_00370,thầy wzjwz174 ít cho bài tập về nhà .,9
FB_00371,thầy đôi khi nói hơi khó hiểu .,8
FB_00372,"giảng viên tận tâm , nhiệt tình , hỗ trợ giải đáp thắc mắc môn học cho sinh viên .",20
FB_00373,"nên đi sâu vào vấn đề , giúp sinh viên hiểu tốt môn học , và nên có những ứng dụng cụ thể mà môn học đem lại .",29
FB_00374,làm bài tập .,4
FB_00375,cứ ngỡ được 10 điểm là chắc chắn rồi .,10
FB_00376,thầy yêu cầu quá cao đối với một sinh viên có thể tiếp thu mọi kỹ năng cần truyền đạt vào một đồ án .,25
FB_00377,thêm phòng thiết bị để thực hành .,8
FB_00378,dễ hiểu đầy đủ .,5
FB_00379,điểm .,2
FB_00380,"giáo viên tốt bụng , vui tính .",8
FB_00381,"slide quá khó hiểu , nhiều chỗ không giải thích rõ ràng , đặc biệt là các bài hướng dẫn thực hành .",23
FB_00382,"nói rõ mục tiêu cũng như các bước làm của lab , khối lượng bài tập vừa phải .",19
FB_00383,giải đáp kịp thời những thắc mắc cho sinh viên .,11
FB_00384,"giảng viên nhiệt tình , phương pháp dạy dễ tiếp cận , dễ hiểu .",15
FB_00385,"phòng học cần lắp thêm quạt và ổ cắm vì sinh viên phải sử dụng laptop để làm bài tập , cần có thêm màn che cửa sổ để có thể theo dõi bài giảng trên slide tốt hơn .",40
FB_00386,bài tập không cho ví dụ về nhà để xem lại .,12
FB_00387,giảng viên thiếu rất nhiều hoạt động để việc học bớt nhàm chán khi quá bám sát bài học .,20
FB_00388,"thầy dạy dễ hiểu , rất hài lòng .",9
FB_00389,"micro và các thiết bị âm thanh , máy chiếu cần nâng cấp .",14
FB_00390,"cách giảng bài dễ hiểu , hay .",8
FB_00391,đầy đủ kiến thức .,5
FB_00392,chất lượng phòng máy rất tệ .,7
FB_00393,"thầy giảng ngắn gọn , đầy đủ .",8
FB_00394,tốt giỏi chu đáo .,5
FB_00395,"tuy có phần chém gió kinh điển nhưng kiến thức , hiểu biết rộng , đặc biệt về công nghệ .",21
FB_00396,"chờ học sinh gửi email mới show được slide to lên , giảng cho qua loa không hỏi học sinh có hiểu gì hay không ?",26
FB_00397,tạo niềm vui cho bọn em tuy lý thuyết bọn em rất đuối sức .,15
FB_00398,"nhiệt tình , truyền cảm hứng .",7
FB_00399,"thầy hài hước , giọng truyền cảm .",8
FB_00400,"thầy dạy rất nhiệt tình , tâm huyết , dễ hiểu .",12
FB_00401,không hiểu cách chấm bài thi của thầy .,9
FB_00402,tiết học chưa được thu hút .,7
FB_00403,giảng viên nên thay đổi phương pháp giảng dạy để tương tác nhiều hơn với sinh viên .,18
FB_00404,cần vào thẳng nội dung .,6
FB_00405,"thầy đẹp trai , dạy dễ hiểu , hay trò chuyện thực tiễn với học sinh .",17
FB_00406,cô dạy trên lớp và thực hành tận tâm .,10
FB_00407,em rất hài lòng về thầy .,7
FB_00408,"thầy quá bảo thủ , thầy luôn cho rằng ý kiến của thầy là đúng nhất , ngoài ra mọi ý kiến khác đều sai .",26
FB_00409,"thầy wzjwz252 giảng bài rất thu hút , kiến thức thầy rất rộng , luôn giải đáp thắc mắc cho sinh viên .",23
FB_00410,"giảng viên rất hòa đồng vui vẻ , nhiệt tình trong giảng dạy .",14
FB_00411,"giảng viên tận tâm , tạo điều kiện cho học sinh làm bài tập .",15
FB_00412,cần giải bài tập nhiều hơn .,7
FB_00413,"kiến thức thực tiễn của thầy rộng , giảng dạy vui vẻ .",13
FB_00414,cô cũng không cung cấp hay giải thích gì đáp án của bài thi .,15
FB_00415,"thầy rất nhiệt tình , nói rất nhiều đến khản giọng mà sức truyền tải không bằng thầy wzjwz159 .",20
FB_00416,kiến thức giảng dạy môn tiếng anh hầu như không giúp ích nhiều cho sinh viên trong việc tìm hiểu các tài liệu chuyên ngành .,26
FB_00417,"thấy rất hiền , rất chi là hơi trẻ con .",11
FB_00418,"giảng dạy hay , dễ hiểu , cuốn hút sinh viên .",12
FB_00419,"cách tìm kiếm chúng ở đâu , khai thác chúng ở đâu chứ không phải là phải nhớ mấy cái phương thức hay các hàm rồi viết lên giấy vào đề thi cuối kỳ .",35
FB_00420,"giảng hơi nhanh , chưa kỹ lắm .",8
FB_00421,"những phần trọng tâm bài tập thì cũng không nói được "" đây là phần quan trọng có trong đề thi các em cần chú ý "" .",28
FB_00422,"nghe , nói luyện tập cao .",7
FB_00423,giáo viên giảng hay dễ hiểu .,7
FB_00424,sử dụng phần mềm crack .,6
FB_00425,nhiều khi dạy quá thời gian .,7
FB_00426,tuy dạy chậm giúp học sinh dễ hiêu tuy nhiên nhiều bài khó thì sẽ khiến sinh viên dễ chán .,21
FB_00427,"thầy vui tính , thương sinh viên , dạy dễ hiểu .",12
FB_00428,thầy bằng nhiệt tình tận tụy với sinh viên trong việc hướng dẫn đồ án .,16
FB_00429,"dạy dễ hiểu , thân thiện .",7
FB_00430,có các phần ôn tập không liên tới bài kiểm tra .,12
FB_00431,không nên tổ chức thực hành hình thức 2 .,10
FB_00432,sự thân thiện và tận tình đối với học viên .,11
FB_00433,"thầy giảng bài nhiệt tình , gần gũi với sinh viên , nội dung không hiểu có thể hỏi ngay thầy tại lớp .",24
FB_00434,giảng viên cần nắm vững xem sinh viên có hiểu được bài hay không và đưa ra phương án để sinh viên nắm vững kiến thức .,27
FB_00435,thầy thiện nhiệt tình .,5
FB_00436,truyền đạt thực tiễn vấn đề .,7
FB_00437,giáo viên rất nhiệt tình và tâm huyết đối với sinh viên .,13
FB_00438,"âm thanh thầy giảng hơi nhỏ , khó khăn trong việc nghe giảng .",14
FB_00439,nên thay đổi hình thức khảo sát với môn học này thì môn học này không có lên lớp và chỉ có đến hạn thì báo cáo với giảng viên .,31
FB_00440,"sinh viên hỏi , nhận câu trả lời cũng như không hỏi .",13
FB_00441,"thầy dạy khá nhiệt tình , vui tính .",9
FB_00442,"em nghĩ chỉ nên bắt buộc các bài tập có dạng căn bản , còn bài tập tương tự thì chỉ khuyến khích sinh viên làm thêm .",28
FB_00443,thầy dạy rất hay ạ !,6
FB_00444,"không thống nhất trước về hình thức thi và làm bài tập , đến những tuần cuối cùng mới công bố .",22
FB_00445,nhằm giảm thời lượng giảng dạy cũng như sự thú vị khi học môn toán .,16
FB_00446,"giảng viên dạy nhiệt tình , dễ hiểu .",9
FB_00447,em mong cô cũng như toàn thể các giảng viên hãy xem xét lại việc điểm danh vì đại học dù sao cũng là tự học chứ không phải như là phổ thông nữa .,35
FB_00448,"cô cực kỳ nhiệt huyết , cô rất dễ thương colonlove cô yêu học trò của mình , cô cực kỳ khách quan , phong cách làm việc của cô rất giống người nước ngoài , em thích cô .",40
FB_00449,"giảng viên nhiệt tình , tận tâm với công việc , slide dễ hiểu , hoạt động học tập sôi nổi .",22
FB_00450,"chú ý giữ sức khỏe , nhất là cổ họng colonsmile .",12
FB_00451,"thầy tận tâm , nhiệt tình .",7
FB_00452,máy ở phòng thực hành quá tệ .,8
FB_00453,thầy rất dễ thương .,5
FB_00454,"giảng viên nhiệt tình , thân thiện .",8
FB_00455,"thầy truyền đạt rất tận tình , dễ hiểu lượng bài tập , nội dung thi hợp lý , vừa sức với sinh viên .",25
FB_00456,giảng viên nên đến đúng giờ hơn và cho nhiều bài tập hơn .,14
FB_00457,"em thấy những nội dung như vậy rất mơ hồ , có tính áp đặt suy nghĩ cho người học .",21
FB_00458,"cần nâng cấp máy tính trong phòng thực hành , nhiều kit de2 bị lỗi cần sửa chữa hoặc thay mới .",22
FB_00459,em thấy môn này nhiều lý thuyết không đáp ứng đủ trong việc làm đồ án .,17
FB_00460,tạo điều kiện cho sinh viên làm việc nhóm .,10
FB_00461,phương pháp dạy chưa hay .,6
FB_00462,hay bị về trễ colonsad .,6
FB_00463,cần dạy chi tiết hơn .,6
FB_00464,cô giảng rất nhiệt tình .,6
FB_00465,dạy rất chi tiết và đầy đủ những kiến thức quan trọng .,13
FB_00466,"đề thi thực hành cần nêu yêu cầu cụ thể , rõ ràng hơn .",15
FB_00467,giọng của giảng viên rất khó nghe nên không thể nghe giảng hết những điều thầy nói .,18
FB_00468,"giảng dạy hay , nhiệt tình .",7
FB_00469,"giảng viên biết cách truyền đạt , giảng rất hay và dễ hiểu .",14
FB_00470,"dạy hơi nhiều , và hơi nhanh .",8
FB_00471,nên tạo không khí thoải mái cho tiết học để sinh viên dễ hiểu bài và thêm yêu thích môn học của giảng viên .,25
FB_00472,giảng dạy tận tâm .,5
FB_00473,"cả năm toàn học vòng lặp "" if "" "" for "" "" while "" đến bữa cuối mới lơ mơ học được struct với tạo file header mà ra đề 5 điểm trong phần đó .",37
FB_00474,"gần gũi , thân thiện với sinh viên , khả năng truyền đạt kiến thức tốt .",17
FB_00475,quá dễ dẫn đến buồn ngủ .,7
FB_00476,giảng viên không có tính hài hước .,8
FB_00477,"vui tính , nhiệt tình .",6
FB_00478,"thầy vui tính , giảng bài hay , đưa nhiều thông tin thực tế vào bài giảng .",18
FB_00479,thẩy wzjwz311 rất vui và nhiệt tình .,8
FB_00480,giáo viên giảng dạy lôi cuốn .,7
FB_00481,"nhiệt tình , dễ gần , truyền đạt tận tâm .",11
FB_00482,phương pháp truyền đạt của giảng viên chưa hiệu quả lắm .,12
FB_00483,giáo viên chưa tạo được không khí vui vẻ trong lớp học .,13
FB_00484,thầy giúp em biết mạch số là gì .,9
FB_00485,có lúc thầy lạc đề .,6
FB_00486,thầy dạy hơi chậm .,5
FB_00487,"lần được học thầy , thấm nhiều thứ quá .",10
FB_00488,nhiều phần trong slide bài giảng của giảng viên không chính xác .,13
FB_00489,"môn học cần phân chia hợp lý giữa các phần , phần nào khó cần nhiều thời gian để học nó , phần nào đã học thì chỉ ra những điểm đặc biệt cũng như thời gian học phần đó rút ngắn lại để các phần chưa học khác sẽ có thời gian nhiều hơn .",56
FB_00490,"thực hành đúng tiêu chí môn học , đi từ dễ đến khó cho sinh viên học tập từng bước dễ hiểu , giảng viên tích cực giải đáp thắc mắc và hỗ trợ sinh viên trong giờ thực hành .",41
FB_00491,"dạy dễ hiểu , sâu rộng .",7
FB_00492,"thầy dạy nhiệt tình , vui vẻ .",8
FB_00493,"thầy cực kỳ tâm lý , vui tính , dạy nhiệt tình và tận tụy với học trò .",19
FB_00494,thầy luôn chủ động tạo tranh luận và kiểm tra bài tập đầu giờ để sinh viên dễ dàng nắm bắt kiến thức .,24
FB_00495,"nội dung tiết học còn lan man , cảm tưởng như thầy đang dạy về tiếng anh chuyên ngành , chứ không đào sâu về kỹ thuật .",28
